Date,High,Low,Open,Close,Volume,Adj Close,Returns
54,1993-04-27,43.875,43.34375,43.34375,43.875,156800.0,25.63213348388672,0.010799668267213569
55,1993-04-28,43.90625,43.71875,43.8125,43.78125,85900.0,25.57735252380371,-0.0021371986111669017
56,1993-04-29,43.96875,43.625,43.875,43.96875,85000.0,25.686912536621094,0.0042834774519926455
57,1993-04-30,44.28125,44.03125,44.125,44.03125,88500.0,25.723398208618164,0.0014203992770658314
58,1993-05-03,44.3125,43.90625,44.09375,44.3125,80500.0,25.887723922729492,0.006388180627560747
59,1993-05-04,44.625,44.34375,44.40625,44.46875,149100.0,25.97899627685547,0.0035257002275830285
60,1993-05-05,44.75,44.46875,44.46875,44.59375,109000.0,26.05202293395996,0.002810988397174974
61,1993-05-06,44.5625,44.40625,44.53125,44.4375,54700.0,25.96074104309082,-0.00350383120345521
62,1993-05-07,44.46875,44.28125,44.46875,44.34375,68000.0,25.905967712402344,-0.002109852357356057
63,1993-05-10,44.6875,44.40625,44.40625,44.4375,113900.0,25.96074104309082,0.0021143132461427516
64,1993-05-11,44.625,44.3125,44.4375,44.625,42600.0,26.070283889770508,0.004219557773711635
65,1993-05-12,44.59375,44.4375,44.4375,44.5625,31000.0,26.033775329589844,-0.0014003898206489396
66,1993-05-13,44.375,44.0,44.375,44.03125,129100.0,25.723398208618164,-0.011922094165839558
67,1993-05-14,44.15625,43.96875,44.03125,44.0,63500.0,25.705154418945312,-0.0007092293764957569
68,1993-05-17,44.15625,43.9375,44.125,44.15625,34000.0,25.796430587768555,0.0035508897295699615
69,1993-05-18,44.21875,43.96875,44.1875,44.125,105200.0,25.77819061279297,-0.0007070735973927489
70,1993-05-19,45.03125,43.84375,44.125,45.03125,50200.0,26.3076229095459,0.02053799293772718
71,1993-05-20,45.15625,44.9375,45.03125,45.15625,98200.0,26.380645751953125,0.002775729402017868
72,1993-05-21,45.25,44.71875,45.1875,44.75,221400.0,26.1433048248291,-0.008996782313657081
73,1993-05-24,45.09375,44.84375,44.84375,44.9375,30500.0,26.252857208251953,0.0041904565683985595
74,1993-05-25,45.125,45.03125,45.125,45.03125,191800.0,26.3076229095459,0.0020860853681377023
75,1993-05-26,45.625,45.125,45.15625,45.59375,102400.0,26.636253356933594,0.012491833584419076
76,1993-05-27,45.65625,45.375,45.65625,45.4375,53800.0,26.544946670532227,-0.0034279102686789464
77,1993-05-28,45.40625,45.0,45.40625,45.21875,79100.0,26.417156219482422,-0.004814115945904862
78,1993-06-01,45.8125,45.3125,45.375,45.65625,28300.0,26.6727352142334,0.009674735335913676
79,1993-06-02,45.75,45.34375,45.53125,45.59375,20300.0,26.636253356933594,-0.0013677583872364618
80,1993-06-03,45.5,45.34375,45.5,45.4375,21600.0,26.544946670532227,-0.0034279102686789464
81,1993-06-04,45.3125,45.09375,45.3125,45.28125,32000.0,26.453662872314453,-0.003438839013344408
82,1993-06-07,45.375,45.125,45.375,45.125,121400.0,26.362377166748047,-0.0034507775353084247
83,1993-06-08,45.0,44.71875,45.0,44.71875,104500.0,26.12504768371582,-0.009002582791796887
84,1993-06-09,45.0625,44.8125,44.875,44.875,43300.0,26.21632194519043,0.0034937452585590556
85,1993-06-10,44.9375,44.75,44.84375,44.90625,17900.0,26.234588623046875,0.0006967673762412474
86,1993-06-11,45.15625,44.90625,45.0625,45.09375,647400.0,26.344120025634766,0.004175076047949533
87,1993-06-14,45.1875,45.03125,45.15625,45.03125,64200.0,26.3076229095459,-0.0013853989449392756
88,1993-06-15,45.125,44.9375,45.09375,44.9375,142400.0,26.252857208251953,-0.00208174267520278
89,1993-06-16,45.03125,44.8125,44.9375,45.03125,330900.0,26.3076229095459,0.0020860853681377023
90,1993-06-17,45.1875,45.03125,45.125,45.1875,37400.0,26.398897171020508,0.0034694986235905834
91,1993-06-18,44.84375,44.5,44.84375,44.5,58500.0,26.18150520324707,-0.008234888236622218
92,1993-06-21,44.625,44.53125,44.625,44.59375,29300.0,26.23666000366211,0.0021066321430671664
93,1993-06-22,44.65625,44.5625,44.65625,44.625,137500.0,26.255046844482422,0.0007008072223273487
94,1993-06-23,44.625,44.21875,44.625,44.21875,227600.0,26.016027450561523,-0.009103750426982304
95,1993-06-24,44.8125,44.34375,44.34375,44.8125,243700.0,26.365367889404297,0.013427893228765475
96,1993-06-25,44.90625,44.75,44.78125,44.78125,44800.0,26.346973419189453,-0.0006976754616890846
97,1993-06-28,45.28125,44.9375,45.0,45.28125,439900.0,26.641149520874023,0.011165460905286029
98,1993-06-29,45.21875,45.0,45.21875,45.0625,207500.0,26.5124454498291,-0.004831025438451153
99,1993-06-30,45.21875,45.0,45.125,45.0625,437600.0,26.5124454498291,0.0
100,1993-07-01,45.125,44.875,45.125,44.9375,605700.0,26.438913345336914,-0.002773493853342801
101,1993-07-02,44.8125,44.53125,44.78125,44.6875,285400.0,26.291807174682617,-0.005564002148380376
102,1993-07-06,44.75,44.15625,44.625,44.21875,246400.0,26.016027450561523,-0.010489188601179644
103,1993-07-07,44.40625,44.1875,44.1875,44.34375,343700.0,26.089569091796875,0.002826782120179727
104,1993-07-08,44.9375,44.3125,44.375,44.84375,248200.0,26.383747100830078,0.01127569443550902
105,1993-07-09,44.96875,44.75,44.84375,44.96875,378200.0,26.457290649414062,0.0027874565467491674
106,1993-07-12,44.96875,44.84375,44.90625,44.9375,373700.0,26.438913345336914,-0.0006946026454736076
107,1993-07-13,45.09375,44.65625,44.96875,44.90625,389600.0,26.42051887512207,-0.0006957347291313143
108,1993-07-14,45.1875,44.90625,44.9375,45.0625,617300.0,26.5124454498291,0.003479362958067833
109,1993-07-15,45.03125,44.78125,45.03125,44.875,443800.0,26.402124404907227,-0.004161104079615785
110,1993-07-16,44.9375,44.6875,44.90625,44.75,216400.0,26.32858657836914,-0.0027852995997708074
111,1993-07-19,44.75,44.59375,44.75,44.71875,188200.0,26.31020164489746,-0.000698287901515493
112,1993-07-20,44.84375,44.46875,44.6875,44.84375,68500.0,26.383747100830078,0.0027953208768691784
113,1993-07-21,44.8125,44.65625,44.78125,44.8125,142700.0,26.365367889404297,-0.0006966111127256758
114,1993-07-22,44.8125,44.5,44.75,44.5,632400.0,26.18150520324707,-0.00697364386980992
115,1993-07-23,44.71875,44.5625,44.59375,44.71875,286200.0,26.31020164489746,0.004915547851482183
116,1993-07-26,45.0625,44.84375,44.84375,44.96875,121300.0,26.457290649414062,0.005590569259096734
117,1993-07-27,45.03125,44.78125,45.0,44.9375,92800.0,26.438913345336914,-0.0006946026454736076
118,1993-07-28,44.9375,44.78125,44.84375,44.84375,30800.0,26.383747100830078,-0.0020865549119312155
119,1993-07-29,45.21875,44.875,44.9375,45.09375,331000.0,26.53083038330078,0.00557476850837757
120,1993-07-30,45.09375,44.78125,45.09375,44.84375,75300.0,26.383747100830078,-0.005543862756865692
121,1993-08-02,45.125,44.90625,44.90625,44.96875,41300.0,26.457290649414062,0.0027874565467491674
122,1993-08-03,45.1875,44.84375,45.0625,45.0,81600.0,26.475692749023438,0.0006955398363808207
123,1993-08-04,45.09375,44.875,45.0,45.0,434000.0,26.475692749023438,0.0
124,1993-08-05,45.0,44.84375,45.0,44.90625,36800.0,26.42051887512207,-0.002083944485396061
125,1993-08-06,45.0625,44.90625,45.03125,44.96875,402300.0,26.457290649414062,0.0013917884983938311
126,1993-08-09,45.34375,45.0,45.09375,45.21875,828200.0,26.6043758392334,0.005559344370077879
127,1993-08-10,45.21875,45.125,45.1875,45.1875,604900.0,26.58599281311035,-0.0006909775382114569
128,1993-08-11,45.3125,45.15625,45.15625,45.1875,542200.0,26.58599281311035,0.0
129,1993-08-12,45.3125,44.90625,45.3125,45.0625,303700.0,26.5124454498291,-0.0027663952141362413
130,1993-08-13,45.15625,45.09375,45.09375,45.125,103500.0,26.54921531677246,0.001386890809938368
131,1993-08-16,45.5,45.15625,45.15625,45.375,241800.0,26.69631576538086,0.005540670293011196
132,1993-08-17,45.53125,45.34375,45.34375,45.53125,369300.0,26.788236618041992,0.0034432036790759124
133,1993-08-18,45.875,45.65625,45.6875,45.78125,414300.0,26.935327529907227,0.005490876983151871
134,1993-08-19,45.8125,45.71875,45.8125,45.78125,28500.0,26.935327529907227,0.0
135,1993-08-20,45.8125,45.65625,45.6875,45.8125,80700.0,26.95372200012207,0.0006829124388563201
136,1993-08-23,45.75,45.625,45.625,45.71875,15600.0,26.8985538482666,-0.002046773052538642
137,1993-08-24,46.21875,45.71875,45.71875,46.21875,273400.0,27.192726135253906,0.010936360692352265
138,1993-08-25,46.4375,46.15625,46.21875,46.25,242300.0,27.211124420166016,0.0006765884678350265
139,1993-08-26,46.53125,46.09375,46.28125,46.28125,120000.0,27.2294979095459,0.0006752197776240809
140,1993-08-27,46.25,46.15625,46.15625,46.25,25700.0,27.211124420166016,-0.0006747641635155288
141,1993-08-30,46.5,46.28125,46.28125,46.4375,183500.0,27.32141876220703,0.004053281310171686
142,1993-08-31,46.5625,46.34375,46.40625,46.5625,66500.0,27.394983291625977,0.002692558906227216
143,1993-09-01,46.59375,46.40625,46.40625,46.5,136500.0,27.35820960998535,-0.0013423509424759228
144,1993-09-02,46.59375,46.3125,46.53125,46.34375,472400.0,27.26628875732422,-0.0033599001532462758
145,1993-09-03,46.4375,46.25,46.3125,46.375,630500.0,27.284677505493164,0.0006744133142801978
146,1993-09-07,46.4375,46.0,46.375,46.0625,196400.0,27.100793838500977,-0.006739448064034037
147,1993-09-08,46.0625,45.59375,46.0625,45.90625,269900.0,27.008878707885742,-0.0033916028867263526
148,1993-09-09,46.03125,45.71875,45.71875,46.0,239200.0,27.064041137695312,0.002042381337121757
149,1993-09-10,46.4375,46.0625,46.125,46.40625,106500.0,27.30304718017578,0.008831129145291383
150,1993-09-13,46.5625,46.4375,46.5625,46.4375,66900.0,27.32141876220703,0.0006728766173977885
151,1993-09-14,46.3125,46.09375,46.3125,46.25,184500.0,27.211124420166016,-0.0040369185436879285
152,1993-09-15,46.40625,45.90625,46.0625,46.375,101000.0,27.284677505493164,0.0027030520382553824
153,1993-09-16,46.34375,46.15625,46.3125,46.1875,54300.0,27.17434310913086,-0.004043822630488858
154,1993-09-17,45.90625,45.75,45.875,45.8125,200900.0,27.12165069580078,-0.0019390501223329748
155,1993-09-20,45.96875,45.4375,45.875,45.4375,57800.0,26.899642944335938,-0.00818562829950531
156,1993-09-21,45.5625,44.8125,45.5,45.28125,318200.0,26.80713653564453,-0.0034389455980078365
157,1993-09-22,45.71875,45.375,45.4375,45.65625,439700.0,27.029151916503906,0.008281950612821554
158,1993-09-23,45.9375,45.71875,45.78125,45.90625,88500.0,27.17715835571289,0.005475807737741478
159,1993-09-24,45.875,45.71875,45.84375,45.78125,53500.0,27.1031494140625,-0.0027232038273359294
160,1993-09-27,46.28125,46.125,46.125,46.28125,274600.0,27.39915657043457,0.010921504060280363
161,1993-09-28,46.3125,46.15625,46.3125,46.1875,158300.0,27.343656539916992,-0.0020256109115952547
162,1993-09-29,46.3125,45.96875,46.1875,46.03125,221000.0,27.251163482666016,-0.003382614798278838
163,1993-09-30,46.125,45.84375,46.03125,45.9375,99300.0,27.19565200805664,-0.002037031359952257
164,1993-10-01,46.21875,45.8125,45.875,46.15625,22700.0,27.325153350830078,0.00476183997114954
165,1993-10-04,46.21875,46.09375,46.21875,46.21875,1038500.0,27.362163543701172,0.0013544367856208606
166,1993-10-05,46.3125,46.0,46.3125,46.15625,436500.0,27.325153350830078,-0.0013526047679666142
167,1993-10-06,46.375,46.125,46.1875,46.125,209200.0,27.306657791137695,-0.0006768693831253891
168,1993-10-07,46.1875,45.96875,46.1875,46.0,59400.0,27.23265266418457,-0.002710149573015186
169,1993-10-08,46.15625,45.71875,46.125,46.0625,54400.0,27.269643783569336,0.0013583369876197793
170,1993-10-11,46.25,46.15625,46.15625,46.15625,467100.0,27.325153350830078,0.002035580944925508
171,1993-10-12,46.25,46.1875,46.21875,46.21875,26200.0,27.362163543701172,0.0013544367856208606
172,1993-10-13,46.25,46.15625,46.25,46.21875,139100.0,27.362163543701172,0.0
173,1993-10-14,46.8125,46.28125,46.40625,46.8125,108100.0,27.713674545288086,0.012846608457167674
174,1993-10-15,47.15625,46.90625,47.03125,47.0625,1502500.0,27.861663818359375,0.005339936890341068
175,1993-10-18,47.03125,46.875,47.03125,46.9375,722400.0,27.787660598754883,-0.002656094771903983
176,1993-10-19,46.96875,46.59375,46.875,46.59375,880100.0,27.584171295166016,-0.007323009537477443
177,1993-10-20,46.75,46.5625,46.75,46.65625,230400.0,27.62116813659668,0.001341234472291175
178,1993-10-21,46.6875,46.53125,46.6875,46.59375,56200.0,27.584171295166016,-0.0013394379719098293
179,1993-10-22,46.84375,46.375,46.65625,46.375,390700.0,27.454662322998047,-0.004695046691167604
180,1993-10-25,46.5625,46.28125,46.40625,46.5,114500.0,27.52867889404297,0.002695956343375716
181,1993-10-26,46.5,46.3125,46.46875,46.46875,186200.0,27.510141372680664,-0.0006733894290261722
182,1993-10-27,46.53125,46.40625,46.40625,46.5,118400.0,27.52867889404297,0.0006738431879056428
183,1993-10-28,46.96875,46.5625,46.5625,46.84375,129600.0,27.732177734375,0.007392248684191971
184,1993-10-29,46.875,46.78125,46.8125,46.84375,80700.0,27.732177734375,0.0
185,1993-11-01,47.0,46.78125,46.78125,46.96875,36400.0,27.80617904663086,0.0026684277363524522
186,1993-11-02,47.0,46.65625,46.90625,46.9375,262100.0,27.787660598754883,-0.0006659831918984782
187,1993-11-03,46.90625,46.125,46.90625,46.34375,479100.0,27.4361572265625,-0.01264962089713062
188,1993-11-04,46.34375,45.8125,46.34375,45.84375,130400.0,27.14015007019043,-0.010788943725890676
189,1993-11-05,46.0625,45.53125,45.71875,46.0625,363200.0,27.269643783569336,0.004771296880968112
190,1993-11-08,46.25,45.96875,46.09375,46.125,367600.0,27.306657791137695,0.0013573337393817386
191,1993-11-09,46.46875,46.125,46.4375,46.15625,246900.0,27.325153350830078,0.0006773278456064791
192,1993-11-10,46.5,46.03125,46.15625,46.5,46500.0,27.52867889404297,0.007448285489922268
193,1993-11-11,46.625,46.34375,46.5,46.375,88900.0,27.454662322998047,-0.002688707704783466
194,1993-11-12,46.75,46.4375,46.46875,46.59375,108200.0,27.584171295166016,0.004717194137896286
195,1993-11-15,46.6875,46.4375,46.6875,46.5625,243300.0,27.565673828125,-0.0006705826629005429
196,1993-11-16,46.8125,46.46875,46.65625,46.78125,492600.0,27.695173263549805,0.004697851256321384
197,1993-11-17,46.8125,46.40625,46.8125,46.53125,39600.0,27.547155380249023,-0.005344537183148423
198,1993-11-18,46.5625,46.28125,46.46875,46.40625,240800.0,27.47315788269043,-0.0026862119350316016
199,1993-11-19,46.375,46.21875,46.25,46.3125,106000.0,27.41766357421875,-0.0020199464767988173
200,1993-11-22,46.21875,45.875,46.1875,46.03125,165300.0,27.251163482666016,-0.00607273085476534
201,1993-11-23,46.3125,46.03125,46.28125,46.28125,89700.0,27.39915657043457,0.005430707127888068
202,1993-11-24,46.5,46.34375,46.40625,46.46875,77200.0,27.510141372680664,0.004050664915935975
203,1993-11-26,46.59375,46.46875,46.59375,46.5,1019800.0,27.52867889404297,0.0006738431879056428
204,1993-11-29,46.71875,46.3125,46.625,46.3125,517500.0,27.41766357421875,-0.004032715127795017
205,1993-11-30,46.5625,46.25,46.28125,46.34375,230000.0,27.4361572265625,0.000674515984693258
206,1993-12-01,46.625,46.40625,46.59375,46.40625,379200.0,27.47315788269043,0.0013486092757957202
207,1993-12-02,46.5625,46.40625,46.5,46.53125,352000.0,27.547155380249023,0.0026934471047908026
208,1993-12-03,46.71875,46.5,46.5,46.71875,306000.0,27.658172607421875,0.004030079535996212
209,1993-12-06,46.9375,46.78125,46.78125,46.875,99500.0,27.75067710876465,0.0033445630214177235
210,1993-12-07,46.90625,46.78125,46.875,46.84375,88800.0,27.732177734375,-0.0006666278562192929
211,1993-12-08,46.84375,46.78125,46.84375,46.84375,146700.0,27.732177734375,0.0
212,1993-12-09,46.90625,46.625,46.84375,46.6875,416500.0,27.639663696289062,-0.0033359817239041467
213,1993-12-10,46.71875,46.5,46.71875,46.59375,412900.0,27.584171295166016,-0.0020077089841906703
214,1993-12-13,46.875,46.53125,46.59375,46.875,273200.0,27.75067710876465,0.00603628116345889
215,1993-12-14,46.90625,46.53125,46.90625,46.53125,41900.0,27.547155380249023,-0.007333937392516643
216,1993-12-15,46.625,46.46875,46.59375,46.46875,82600.0,27.510141372680664,-0.0013436598827514246
217,1993-12-16,46.65625,46.5625,46.65625,46.625,78200.0,27.602657318115234,0.003362976008783658
218,1993-12-17,46.59375,46.375,46.40625,46.5625,104700.0,27.754375457763672,0.005496504843715444
219,1993-12-20,46.65625,46.5,46.53125,46.625,68800.0,27.79161262512207,0.0013416683583842293
220,1993-12-21,46.5625,46.40625,46.5625,46.46875,205700.0,27.698461532592773,-0.003351769966924989
221,1993-12-22,46.8125,46.5,46.59375,46.78125,410300.0,27.8847599029541,0.006725946498584712
222,1993-12-23,46.84375,46.6875,46.75,46.75,533800.0,27.866125106811523,-0.0006682788809166951
223,1993-12-27,47.0,46.75,46.75,47.0,447100.0,28.015140533447266,0.005347547463616209
224,1993-12-28,47.125,46.9375,46.96875,47.09375,880600.0,28.071025848388672,0.0019948254364343665
225,1993-12-29,47.15625,47.0,47.125,47.03125,266700.0,28.033769607543945,-0.0013272133710376943
226,1993-12-30,47.0,46.75,47.0,46.84375,219900.0,27.92201805114746,-0.003986319284239648
227,1993-12-31,47.0,46.5625,46.9375,46.59375,312900.0,27.772994995117188,-0.005337116241286521
228,1994-01-03,46.65625,46.40625,46.59375,46.46875,960900.0,27.698461532592773,-0.0026836667250873525
229,1994-01-04,46.65625,46.46875,46.53125,46.65625,164300.0,27.810251235961914,0.004035953521736024
230,1994-01-05,46.78125,46.53125,46.71875,46.75,710900.0,27.866125106811523,0.002009110610887266
231,1994-01-06,46.84375,46.6875,46.8125,46.75,201000.0,27.866125106811523,0.0
232,1994-01-07,47.0625,46.71875,46.84375,47.03125,775500.0,28.033769607543945,0.006016067899280442
233,1994-01-10,47.59375,46.96875,47.09375,47.59375,593700.0,28.36906623840332,0.011960454678529686
234,1994-01-11,47.5625,47.34375,47.5625,47.5,295200.0,28.313180923461914,-0.001969938470014032
235,1994-01-12,47.53125,47.1875,47.53125,47.34375,158400.0,28.220035552978516,-0.0032898235890624905
236,1994-01-13,47.3125,47.15625,47.21875,47.21875,244300.0,28.145545959472656,-0.002639599562729744
237,1994-01-14,47.5,47.375,47.375,47.40625,137200.0,28.257293701171875,0.003970352604285132
238,1994-01-17,47.46875,47.3125,47.40625,47.40625,17700.0,28.257293701171875,0.0
239,1994-01-18,47.53125,47.375,47.46875,47.46875,166400.0,28.294551849365234,0.0013185320783857257
240,1994-01-19,47.46875,47.25,47.40625,47.34375,200800.0,28.220035552978516,-0.0026335916816576654
241,1994-01-20,47.5,47.375,47.40625,47.46875,281100.0,28.294551849365234,0.002640545801114502
242,1994-01-21,47.53125,47.34375,47.53125,47.375,85600.0,28.23866081237793,-0.001975328582154545
243,1994-01-24,47.5625,47.1875,47.34375,47.1875,373800.0,28.12689781188965,-0.003957801017224316
244,1994-01-25,47.25,47.09375,47.21875,47.1875,310400.0,28.12689781188965,0.0
245,1994-01-26,47.34375,47.125,47.1875,47.3125,145100.0,28.201419830322266,0.002649492984651669
246,1994-01-27,47.8125,47.34375,47.40625,47.75,344500.0,28.46218490600586,0.009246522949997615
247,1994-01-28,48.03125,47.875,47.9375,47.875,356500.0,28.536693572998047,0.0026178126253570966
248,1994-01-31,48.3125,48.0,48.0625,48.21875,313800.0,28.74161148071289,0.007180856716656914
249,1994-02-01,48.15625,47.90625,48.15625,47.96875,303600.0,28.592580795288086,-0.0051851889211157465
250,1994-02-02,48.28125,48.09375,48.125,48.28125,307600.0,28.77884864807129,0.006514551943275437
251,1994-02-03,48.1875,47.90625,48.1875,48.0625,466100.0,28.648466110229492,-0.004530498750530576
252,1994-02-04,48.125,46.96875,48.0625,46.96875,1403200.0,27.996522903442383,-0.022756653158275686
253,1994-02-07,47.3125,46.84375,46.84375,47.1875,516400.0,28.12689781188965,0.004656825024197397
254,1994-02-08,47.28125,47.03125,47.28125,47.21875,188200.0,28.145545959472656,0.0006630005096091018
255,1994-02-09,47.4375,47.1875,47.25,47.40625,144600.0,28.257293701171875,0.003970352604285132
256,1994-02-10,47.40625,47.0,47.375,47.0,883900.0,28.015140533447266,-0.00856958101810601
257,1994-02-11,47.28125,46.8125,47.03125,47.15625,519400.0,28.108285903930664,0.003324822532023042
258,1994-02-14,47.375,47.0,47.0625,47.21875,2742100.0,28.145545959472656,0.0013255897449364618
259,1994-02-15,47.5,47.25,47.3125,47.46875,374700.0,28.294551849365234,0.005294119719942092
260,1994-02-16,47.53125,47.34375,47.53125,47.4375,287600.0,28.275924682617188,-0.0006583305099587822
261,1994-02-17,47.6875,47.03125,47.65625,47.15625,342400.0,28.108285903930664,-0.00592867538615216
262,1994-02-18,47.21875,46.75,47.1875,46.875,313300.0,27.940643310546875,-0.005964169923301732
263,1994-02-22,47.34375,47.0,47.0,47.34375,154500.0,28.220035552978516,0.009999492113561326
264,1994-02-23,47.4375,47.0625,47.40625,47.21875,391700.0,28.145545959472656,-0.002639599562729744
265,1994-02-24,47.0625,46.5625,47.0625,46.59375,770800.0,27.772994995117188,-0.013236586879213919
266,1994-02-25,46.8125,46.5625,46.65625,46.8125,531300.0,27.90338897705078,0.0046949917341114755
267,1994-02-28,47.0625,46.8125,46.9375,46.8125,333000.0,27.90338897705078,0.0
268,1994-03-01,46.90625,46.375,46.8125,46.625,423600.0,27.79161262512207,-0.004005834274132147
269,1994-03-02,46.6875,45.90625,46.03125,46.6875,581500.0,27.828872680664062,0.0013406942606961625
270,1994-03-03,46.625,46.4375,46.625,46.5625,223200.0,27.754375457763672,-0.0026769759506698465
271,1994-03-04,46.8125,46.40625,46.5625,46.6875,595800.0,27.828872680664062,0.0026841613861483538
272,1994-03-07,47.0,46.84375,46.84375,46.9375,539800.0,27.977880477905273,0.005354431670699489
273,1994-03-08,46.96875,46.6875,46.96875,46.75,880300.0,27.866125106811523,-0.0039944187760043715
274,1994-03-09,47.0,46.59375,46.8125,46.96875,2500100.0,27.996522903442383,0.004679437709083745
275,1994-03-10,46.9375,46.4375,46.9375,46.59375,207400.0,27.772994995117188,-0.007984131068566103
